titulo,preco,descricao,detalhes,links_imagens
Apartamento T5 para arrendar em Lisboa,2 000 €,"Apartamento T5 no Lumiar – Junto ao Parque das Conchas e Metro | Apresentamos este espaçoso e luminoso apartamento T5, localizado na Rua Luís Pastor de Macedo, em pleno coração do Lumiar. Situado a poucos passos do Parque das Conchas e da estação de metro, este imóvel oferece a combinação perfeita entre tranquilidade, acessibilidade e qualidade de vida. | O apartamento encontra-se em excelente estado de conservação e destaca-se por: | A zona envolvente é rica em comércio, serviços, escolas e espaços verdes, sendo ideal para quem procura viver numa área central, bem servida de transportes e com forte qualidade residencial. | Marque a sua visita e venha conhecer este apartamento | JUNTOS POR UMA CASA. A SUA.",Área Bruta Privativa m² | 144 | Área Bruta m² | 169 | Área Total do Lote m² | 280 | Área Útil m² | 117 | Quartos | 5 | Ano de Construção | 1976 | Piso | 2o Andar | WC/Casas de banho | 2 | Elevador | Sim | Estacionamento | Não | Carregamento de Carros Elétricos | Não | Eficiência energética | ,"https://i.maxwork.pt/l-feat/listings/12415/7000656/641a528e-1c32-40bb-9945-f80d78be17e5.jpg, https://i.maxwork.pt/l-feat/listings/12415/7000656/51496c36-27c7-449d-a8c8-a5a807cd524e.jpg, https://i.maxwork.pt/l-feat/listings/12415/7000656/c1d6b8e2-11f7-448f-940e-52cf71830718.jpg, https://i.maxwork.pt/l-feat/listings/12415/7000656/190e8ff6-b6d9-408c-8b9f-ed36be69d67c.jpg, https://i.maxwork.pt/l-feat/listings/12415/7000656/0e9fc47a-6c94-4c2e-ac83-a2bc6839073c.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/51496c36-27c7-449d-a8c8-a5a807cd524e.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/c1d6b8e2-11f7-448f-940e-52cf71830718.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/190e8ff6-b6d9-408c-8b9f-ed36be69d67c.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/0e9fc47a-6c94-4c2e-ac83-a2bc6839073c.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/447c0888-1aa8-4eeb-8f9c-2465f6052fc9.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/bb6e69cf-1280-4950-aedc-62a043977690.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/ff6b9ad8-db68-4955-bdc8-304d45a87275.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/51dac5bf-3e63-4fea-aebf-f3ddafa72d2e.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/e7862531-e05a-4210-b6ec-f54b65271bfd.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/bab50786-4699-4bb0-b1cb-77184be7d59f.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/4adcc10d-3e6d-45dd-9045-f73caaac60fb.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/b84f6661-28a0-43c8-abdb-998923fdcc4b.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/fcf09f12-1ec9-4352-92f2-8b4529617f02.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/134fd9e7-c2ec-4b9f-8e76-688269c83506.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/fb77c648-7909-4ddf-9426-c12c23795a3e.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/08675f1b-2975-4580-80e3-3814168fcca1.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/a842f313-b397-42be-aad2-4202f7bde5e9.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/af212b62-2f7b-4eea-bcec-38edf9867805.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/5434899c-4ae1-4c81-a192-b49589d5e14f.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/62a2f8a8-5a81-4c85-8936-763a4a08e6f6.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/1d152ec4-a4b4-4794-9148-d9eeff47843d.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/70431aa8-df57-4b3c-a831-d6aec4147546.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/44903850-7ac5-4252-9bbe-c0ad98cbde61.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/30a731e4-448e-411a-95cb-a97c98aed48d.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/00501462-1447-4e89-bb8e-7b2d6101518c.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/5f691046-61e4-4f9e-a267-ab9b6d421c90.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/38c2ae90-0e0f-4ad0-b8d0-6d5931a60222.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/eb56a48d-690c-426d-aa22-1c7b8f93a734.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/73a58eec-773d-4e22-ab75-7ed9fddb4430.jpg, https://i.maxwork.pt/ds-l/listings/12415/7000656/329f8723-d669-4cb3-b65b-a67f85f4c48c.jpg"
Apartamento T4 para arrendar em Amadora,2 500 €,"T4 ALFRAGIDE | QUINTA GRANDE | ARRENDAMENTO | 2.500€

Apartamento muito bem localizado, na melhor zona de Alfragide, na Quinta Grande. Situado num nono andar de um prédio com dois elevadores.

Este apartamento é composto por 4 quartos com roupeiros embutidos, sendo dois deles em suite, mais 1 casa de banho completa, 1 cozinha equipada, 1 sala com boas áreas, ambas com acesso a 1 varanda.

Caracteriza-se por ter as janelas de vidro duplo em oscilo batentes, ar condicionado em todas as divisões, e aspiração central.

Conta ainda com dois lugares de parqueamento e uma arrecadação.

Podemos encontrar todo o tipo de comércio, serviços e escolas nas proximidades, assim como os principais acessos rodoviários como o IC19, A5, 2ª Circular. A poucos metros do Colégio PaRK International School de Alfragide.

Condições de arrendamento: | - Prazo de 3 anos; | - 2 Rendas + 2 Cauções | - Fiador

Documentos necessários de inquilinos e fiador (es): | - Documentos de identificação (Cartão de Cidadão/Título de Residência) | - Últimos 3 recibos de vencimento; | - Último IRS; | - Última Nota de Liquidação do IRS

Agende já a sua visita e venha conhecer a sua nova casa!

As fotos de promoção são respeitantes a um outro apartamento similar do mesmo prédio.



T4 ALFRAGIDE | QUINTA GRANDE | RENT | 2.500€ |  | Very well located apartment in the best area of Alfragide, Quinta Grande. Situated on the ninth floor of a building with two elevators.

This apartment consists of 4 bedrooms with fitted closets, two of which are en suite, plus 1 guest bathroom, 1 fully equipped kitchen and 1 living room with good areas, both with access to 1 balcony.

It is characterized by having double-glazed windows, air conditioning in all rooms and central vacuum system.

It also has two parking spaces and a storage room.

You'll find all kinds of shops, services and schools nearby, as well as the main road accesses such as the IC19, A5 and 2ª Circular. A few meters from the PaRK International School in Alfragide.

Lease conditions: | - 3-year term; | - 2 rents + 2 deposits | - Guarantor

Required documents for tenants and guarantor(s): | - Identification documents (Citizen Card/Residence Permit) | - Last 3 payslips; | - Latest IRS; | - Last IRS assessment note

Schedule your visit now and come and see your new home!

The promotional photos are of a similar flat in the same building.",Área Bruta Privativa m² | 168 | Área Bruta m² | - - | Área Total do Lote m² | - - | Área Útil m² | 120 | Quartos | 4 | Ano de Construção | 2008 | Piso | 4o Andar | WC/Casas de banho | 3 | Elevador | Sim | Estacionamento | 2 Lugares | Carregamento de Carros Elétricos | Não | Eficiência energética | ,"https://i.maxwork.pt/l-feat/listings/12317/6999665/8311caf9-51d8-4a03-bbae-10dd0af75d9c.jpg, https://i.maxwork.pt/l-feat/listings/12317/6999665/c6b79f68-4052-4c17-955a-5ff518bcde30.jpg, https://i.maxwork.pt/l-feat/listings/12317/6999665/faeecaba-6f7b-4219-b145-66d520fccb32.jpg, https://i.maxwork.pt/l-feat/listings/12317/6999665/e3163966-64fa-44e2-a435-85d0a8c78d1a.jpg, https://i.maxwork.pt/l-feat/listings/12317/6999665/5582d49c-f9b2-497e-aece-cb95c0ff9e7f.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/c6b79f68-4052-4c17-955a-5ff518bcde30.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/faeecaba-6f7b-4219-b145-66d520fccb32.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/e3163966-64fa-44e2-a435-85d0a8c78d1a.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/5582d49c-f9b2-497e-aece-cb95c0ff9e7f.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/8e3edbc6-7e3d-45f2-8255-bcbb1d5014f9.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/a9549aea-446e-42e4-9bd7-eb11549734c8.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/824ec0ff-0bca-4908-8705-2c08b5005edd.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/41be71fc-aa64-45a8-ae7e-cdc4fce5d531.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/db5b5412-48e0-4f53-bff7-089be3f4de74.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/af94a09a-d981-42f8-bc72-72c1db379c71.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/38fa1016-bff7-4b1c-8d47-b779d8399124.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/547f5073-469a-4fac-8f46-311522ff171e.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/f32d56b0-40e8-445a-84e8-7adaa185b091.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/357d1ee1-d2aa-4bcd-9abc-dfc55ca31281.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/e68f1c1c-9055-4709-a4ab-c584cd2eeaca.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/ef6f2537-7d2a-4b8e-9f38-2de1811a51ab.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/9a5516d0-a07e-45fc-b409-4c5efbf5e11e.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/ca5efc58-07d7-4c61-b22c-a001fc87cdc6.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/7f4cd55e-6b75-47f0-8e12-c308f3373860.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/200181e7-c894-41da-8414-b5030cd6562b.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/f2573415-1333-452d-8d4b-2126182bd221.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/f444047c-7d94-4256-8732-2261a05a884a.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/3e8755f1-791a-4868-938c-4abcc5db5903.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/017ab23b-5f0f-4113-b152-6e393f8e1027.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/fbed6a08-2cd4-4c74-abc5-c44efc5cf7c1.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/4202f952-9823-4cf6-88c2-fd3f82b06b4d.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/5c6b0b81-61c7-440c-b734-49a475d2a9a7.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/efc9d808-a810-4598-875e-89cabe5b8b86.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/9c4456a5-1ba4-46fd-8317-4737e6b00d90.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/6ea6c956-4daa-4f6b-acc2-a58081c72056.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/897a67de-98f3-4c30-9ddc-89fd2625366b.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/e9e9e05c-beb6-4a2d-9c48-f72305e51c6d.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/38175cfd-36f2-458f-a85f-524b59769dc2.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/82fedc43-c0f6-4bf3-8053-a70ecaa1b9d7.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/a1143842-15fe-4bd3-a135-bb4ca66d9ae7.jpg, https://i.maxwork.pt/ds-l/listings/12317/6999665/fb0d7db5-5eb0-48aa-b77b-df67209f65f2.jpg"
Apartamento T4 para arrendar em Montijo,3 000 €,"Duplex T4 Espaçoso com 3 Casas de Banho e Varandas – Arrendamento no Montijo 🏡 | Apresentamos este magnífico duplex T4 para arrendamento, situado na Rua José Joaquim Marques, Montijo – numa zona tranquila e familiar, a poucos minutos do centro da cidade. | Inserido num prédio novo, com uma arquitectura contemporânea que respeita as linhas tradicionais da região, este imóvel combina charme local com todas as comodidades modernas: isolamento térmico e acústico, caixilharia em alumínio com vidros duplos, pré-instalação de ar condicionado e acabamentos de qualidade superior. | O duplex desenvolve-se em dois pisos generosos: | 🧭 Localização e Envolvente Familiar | A zona oferece tudo o que uma família grande pode desejar: escolas e creches nas imediações, supermercados, espaços verdes, farmácias e comércio local. O acesso é fácil ao centro do Montijo, à Ponte Vasco da Gama e ao futuro terminal do novo aeroporto. A área é muito bem servida de transportes públicos, garantindo mobilidade e conveniência no dia a dia. | 💡 Ideal para Famílias Numerosas que Valorizam Espaço, Conforto e Modernidade | Com divisões amplas, varandas em todos os quartos e um layout pensado para o bem-estar familiar, este duplex é perfeito para quem procura um lar moderno numa zona tranquila, mas com fácil acesso a Lisboa.",Área Bruta Privativa m² | 175 | Área Bruta m² | - - | Área Total do Lote m² | - - | Área Útil m² | 143 | Quartos | 4 | Ano de Construção | 2020 | Piso | 1o Andar | WC/Casas de banho | 3 | Elevador | Não | Estacionamento | Não | Carregamento de Carros Elétricos | Não | Eficiência energética | ,"https://i.maxwork.pt/l-feat/listings/12099/7000658/27baa180-e30c-4482-b13d-ffdbb5c123d4.jpg, https://i.maxwork.pt/l-feat/listings/12099/7000658/41f60bfa-de34-4fd6-a55d-64b0f84771c5.jpg, https://i.maxwork.pt/l-feat/listings/12099/7000658/7c65f133-f0f4-4377-bdea-4752aeecf4e6.jpg, https://i.maxwork.pt/l-feat/listings/12099/7000658/d4dea36a-6c07-495d-8326-4dd35cb1f9ed.jpg, https://i.maxwork.pt/l-feat/listings/12099/7000658/658583dd-dd8d-4ced-b6c3-a4360fddd6e0.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/41f60bfa-de34-4fd6-a55d-64b0f84771c5.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/7c65f133-f0f4-4377-bdea-4752aeecf4e6.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/d4dea36a-6c07-495d-8326-4dd35cb1f9ed.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/658583dd-dd8d-4ced-b6c3-a4360fddd6e0.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/4dc30142-f722-4666-8fc0-6b71a50c8331.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/7e17cee0-ddae-4fcd-9733-7ea2f4bd3fbb.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/ae1cb15a-fc38-4e18-abf1-67f88f591018.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/69c5caaf-11f8-4797-a153-b84a16bfcc4a.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/24fb79b8-2089-4bc0-8664-623cad27e057.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/9d982a42-eaa1-4123-9fce-61adbadaa3b5.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/478170f8-9ac9-4fc9-829c-37e00239ff36.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/a0fd2fe1-129e-4426-b27d-2cde5cf841bd.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/a3f920a3-d69b-48ca-9bac-88c7cf4dddbd.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/1f829c7a-8b98-48bb-8546-6e08a0e8aee2.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/24fbdd61-ea9f-419f-be10-8cf5e4903dd0.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/b9a9f5f0-bc7b-4bb3-9796-b949ec8a48c1.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/57fc9236-4c23-4e7f-9d80-478fe94c2f8b.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/5b989c12-8db0-4fb9-aace-d979ae0ed78d.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/f3687a7a-e06f-4666-9d6e-6120f30a04cd.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/916b174b-4b70-48a0-8886-07a68d91f575.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/06c0b058-47a8-400c-9507-32978ca79025.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/1f0c7a94-3dfd-443f-aa35-37f38b534849.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/10e4d1e5-9387-42e9-be45-cede1dab7e4b.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/ed1de30f-551d-449a-b9d2-0869be084661.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/dbaae31c-fe12-44a4-a4fd-f6eef5305348.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/45287bbe-2a41-41ef-92ac-5746edf32489.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/50e270a0-1fbc-4115-80f5-140b9f74996a.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/6b1ce77e-cec2-484d-9c7b-ed696356fd80.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/3f211c2b-6761-469b-b5a3-bdf82d4bbec8.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/28495654-4bed-485a-9ebe-3417f8937040.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/60d8e4c1-4e87-42db-abd4-1d6eacf4e81d.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/840287fe-4da2-49d0-b3aa-4e75d23deaee.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/bf471995-3e04-4e04-b32a-8382e8f94ffd.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/622ff1b8-f121-4496-8551-15cc3ce8df29.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/f0154df6-f146-43ad-ad31-343089685a37.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/f5f4828d-8fc0-4e27-9775-955be9e65133.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/1bec22f2-e663-411f-89d4-998a7f0b74aa.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/444bea0e-e9b3-4e7c-a8e6-5aab0657f386.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/d05ae118-65dd-43bb-9562-e971c1c1a882.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/b9eb9ee5-7491-44b9-a2c7-33956ed34ef6.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/0379ab6a-66f2-4481-9cc5-89ed5b60a0ff.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/1c61369a-0642-41a0-8746-53f6972f0fee.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/e60a2fbc-4ffc-4e27-ba9b-1afd9b9b94f3.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/c2d23b29-1e62-47aa-a072-63b42847d46a.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/ed1183eb-7669-44bc-bef6-a68e446dc22c.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/aa5c014d-3fa7-497e-9d83-5e13ab8f365b.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/73c0e457-a8f0-4b3c-8faf-f94ac2647296.jpg, https://i.maxwork.pt/ds-l/listings/12099/7000658/c462835a-88fc-4501-a1a4-8f8a37be151f.jpg"
Apartamento T4 para arrendar em Braga,1 990 €,"➡️Excelente apartamento T4 em condominio fechado, para arrendamento, localizado no centro da cidade de Braga (Rua de Santa Margarida). Possui elevador, garagem fechada para duas viaturas e um soberbo espaço exterior com piscina. Se ambiciona viver no centro de Braga tem aqui a oportunidade de usufruir de um apartamento, com 217,9 m2 de área bruta. | OBS: Disponível a partir de 01 de Novembro de 2025. | ➡️Principais características: | ✔️Condomínio Fechado; | ✔️Piscina; | ✔️Garagem p/ duas viaturas; | ✔️Elevador; | ✔️Cozinha Equipada c/ Frigorifico, Exaustor, Forno, Placa de indução e Caldeira; | ✔️Aspiração Central; | ✔️A/C por Conduta; | ✔️Aquecimento Central a Gas; | ✔️Recuperador de calor; | ✔️Estores Electricos; | ✔️Duas Suites; | ✔️Roupeiros embutidos em todos os quartos mais um no hall dos quartos com 6 portas; | ✔️Despensa + quarto para arrumos; | ✔️Um WC de serviço + 3 completos; | ✔️Varandas; | ✔️Lavandaria privada no exterior; | ✔️Churrasqueira; | ✔️Excelentes Áreas; | ✔️Sala de ginásio; | ✔️...",Área Bruta Privativa m² | 188 | Área Bruta m² | - - | Área Total do Lote m² | - - | Área Útil m² | 217 | Quartos | 4 | Ano de Construção | 2005 | Piso | 3o Andar | WC/Casas de banho | 4 | Elevador | Sim | Estacionamento | 1 Lugar | Carregamento de Carros Elétricos | Não | Eficiência energética | ,"https://i.maxwork.pt/l-feat/listings/12333/6997239/0e0dec94-339f-4ca7-b797-35766604ea75.jpg, https://i.maxwork.pt/l-feat/listings/12333/6997239/a6abd3ae-f056-4d77-84e8-859cd2f043ff.jpg, https://i.maxwork.pt/l-feat/listings/12333/6997239/3f6771e5-e07c-47c4-9256-8d048e2906d2.jpg, https://i.maxwork.pt/l-feat/listings/12333/6997239/eeff8b84-70f4-4149-8b25-d415524b9af8.jpg, https://i.maxwork.pt/l-feat/listings/12333/6997239/e58e6347-d5cc-4fbd-bb00-f662757d7729.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a6abd3ae-f056-4d77-84e8-859cd2f043ff.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/3f6771e5-e07c-47c4-9256-8d048e2906d2.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/eeff8b84-70f4-4149-8b25-d415524b9af8.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/e58e6347-d5cc-4fbd-bb00-f662757d7729.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/32740ae1-a987-43b2-a660-69c3b2c0bb72.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/2f07bcb7-cfac-4ca7-b199-e89b28b0ff67.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/6c452b52-1403-423e-a683-8c7713fb0fd3.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/c5d603a2-8866-445b-913a-e5db9f95ab3f.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/c7ed4796-3011-4118-879c-ea1298b3d252.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/cd296053-8ea7-4095-b957-3bc91217ef00.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/ecd09699-daaa-4845-99dc-e6d94d140c4b.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/7daa09f3-0ba0-43a0-b0e4-d8ffffb5d1db.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/6c0a1773-fc6e-4d6a-9787-1d5068beacbf.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/b16670ff-a3e1-4cf2-a1c3-8ff1f12612b0.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/d27db8f2-7b53-425b-86de-df9d4e5202c5.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/5a57e93e-599d-4905-85ac-c3386cdeca94.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/b633aadc-4e99-45b1-b750-b68519447a3c.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/b6bf8940-15ec-44f1-bd70-f0929323bd66.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/578a86eb-d1bc-4259-84f8-9c8a9f866dcf.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/e1a9fbd6-d437-4902-8ffc-caa4ccf0c5d2.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a2f8f8ae-589f-448b-a293-7af0ea308e9d.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/6b7d16ca-4fa1-4aa1-9ad4-30b354dd3b6d.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/b510a504-41a5-4da3-8533-d2e7bd842d4b.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a7c4889a-909c-4548-bf5e-f892f4831f83.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/3395b6bc-30c6-47ea-b16d-86fb49d63161.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/90adec5d-57c4-47fe-a4b3-f333c174583a.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/5e7c4943-ea8d-4733-a177-399ad28b9188.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a610fcd4-779b-4240-8dfe-b3844690cf35.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/b84e3449-ef2c-4d4a-a00d-1677bce46ad8.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/449ea291-1e99-4361-b7a9-d5cdcea4579d.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/ff9c0364-638c-4385-9d31-cad3c551cab9.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/46b204d8-2360-418c-a4ba-d27ab99e5587.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a8d04aec-be8b-4df0-8b7c-cd4f437d8129.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/e0b4e4f0-4e4d-4715-9560-eff2f1fd4a1b.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/64d5d26b-a54c-4f56-abb3-e414c0397ef3.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/a547f9d9-09e3-4a43-b76b-5dc3356e5ca7.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/00b86afa-1727-4b5d-ab06-b66d05aec8db.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/37dae7c0-5c4b-4896-8e42-99a260b53f63.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/7d3a11a5-ff50-4bf9-929d-d80e25061e88.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/ab2c792b-d307-40df-8b1e-62a0eb5b34f4.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/f6cbb94e-d5eb-48e6-afc8-36ccb7648abf.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/52b1c04b-f3cf-4e0a-bbb4-7db3f0c9630d.jpg, https://i.maxwork.pt/ds-l/listings/12333/6997239/57d41014-0956-42a7-8156-81f21dd34699.jpg"
